ApplicationID,CandidateID,DateID,TechnologyID,SeniorityID,CountryID,Code Challenge Score,Technical Interview Score,Hired
772,772,607,1,2,237,7,6,0
773,773,608,19,6,128,9,4,0
774,774,271,18,6,219,5,8,0
775,775,319,13,5,66,4,6,0
776,776,609,1,6,64,8,4,0
777,777,8,8,4,141,0,3,0
778,778,606,8,6,238,6,10,0
779,779,610,3,1,10,0,0,0
780,780,489,16,5,7,0,10,0
781,781,611,21,6,23,0,8,0
782,782,589,18,2,197,5,10,0
783,783,612,19,1,74,5,7,0
784,784,613,3,5,79,1,1,0
785,785,418,1,1,199,3,9,0
786,786,614,2,5,208,10,5,0
787,787,615,6,1,21,1,5,0
788,788,616,5,1,9,1,3,0
789,789,617,17,2,87,6,2,0
790,790,256,14,1,39,7,1,0
791,791,618,20,6,125,5,5,0
792,792,619,6,6,40,4,3,0
793,793,620,18,3,185,5,4,0
794,794,621,19,4,28,10,3,0
795,795,622,15,6,215,8,3,0
796,796,623,21,2,145,3,0,0
797,797,624,4,2,73,3,7,0
798,798,625,20,1,13,7,2,0
799,799,626,13,4,6,2,3,0
800,800,627,20,3,103,7,0,0
801,801,628,13,7,215,1,0,0
802,802,629,13,6,61,10,1,0
803,803,630,16,1,148,7,8,1
804,804,631,13,2,3,0,5,0
805,805,44,12,2,64,5,0,0
806,806,632,24,1,208,1,4,0
807,807,106,3,5,34,1,8,0
808,808,21,3,5,29,6,0,0
809,809,555,19,5,73,8,3,0
810,810,299,23,5,29,4,8,0
811,811,115,13,3,39,3,3,0
812,812,633,11,6,77,6,7,0
813,813,174,16,7,78,2,2,0
814,814,634,9,3,198,4,8,0
815,815,346,8,2,23,8,7,1
816,816,279,9,7,45,2,1,0
817,817,217,18,1,175,4,2,0
818,818,129,13,4,202,3,4,0
819,819,635,20,7,220,0,6,0
820,820,636,23,2,71,4,7,0
821,821,637,18,1,30,0,7,0
822,822,253,8,5,67,3,0,0
823,823,391,7,3,113,6,5,0
824,824,638,3,1,206,8,1,0
825,825,639,14,7,96,2,10,0
826,826,640,21,7,171,7,4,0
827,827,641,7,4,129,3,7,0
828,828,642,19,4,174,7,5,0
829,829,643,6,5,28,0,10,0
830,830,644,4,3,136,6,2,0
831,831,248,7,6,223,10,9,1
832,832,645,5,4,154,1,0,0
833,833,646,13,1,209,2,0,0
834,834,647,9,2,175,9,10,1
835,835,359,4,1,205,5,6,0
836,836,648,6,3,131,10,3,0
837,837,649,5,5,36,6,9,0
838,838,386,9,1,52,3,4,0
839,839,650,3,1,220,3,7,0
840,840,651,13,1,78,2,2,0
841,841,262,18,6,166,1,6,0
842,842,42,10,4,181,2,6,0
843,843,345,8,1,105,6,3,0
844,844,652,8,4,106,6,7,0
845,845,379,3,3,218,6,3,0
846,846,48,12,1,228,3,3,0
847,847,653,4,2,112,9,5,0
848,848,494,15,7,59,10,9,1
849,849,654,15,6,166,1,6,0
850,850,655,5,4,44,10,8,1
851,851,656,13,1,189,4,10,0
852,852,657,2,6,100,3,9,0
853,853,658,14,1,114,7,2,0
854,854,659,12,1,161,10,1,0
855,855,660,8,2,43,6,2,0
856,856,661,22,3,19,6,5,0
857,857,578,24,2,46,10,9,1
858,858,662,10,5,117,7,1,0
859,859,663,19,2,174,0,9,0
860,860,495,21,2,153,2,0,0
861,861,434,13,2,207,9,5,0
862,862,664,8,5,189,3,5,0
863,863,665,17,1,67,6,10,0
864,864,151,15,1,42,7,7,1
865,865,560,13,3,239,8,6,0
866,866,10,11,5,107,3,4,0
867,867,666,11,1,31,1,9,0
868,868,378,9,7,203,2,3,0
869,869,667,4,3,195,5,7,0
870,870,668,21,5,178,8,6,0
871,871,450,3,7,150,1,9,0
872,872,669,18,1,166,4,9,0
873,873,670,4,2,131,1,9,0
874,874,671,15,4,240,8,9,1
875,875,546,4,2,203,6,9,0
876,876,672,9,7,5,4,5,0
877,877,673,1,2,21,10,4,0
878,878,674,18,5,60,10,7,1
879,879,675,11,1,139,2,10,0
880,880,676,20,5,229,4,6,0
881,881,374,5,3,216,8,9,1
882,882,677,8,3,133,3,3,0
883,883,678,13,1,241,9,7,1
884,884,329,12,7,130,6,5,0
885,885,252,5,7,219,2,7,0
886,886,35,1,6,81,7,3,0
887,887,586,10,2,95,7,10,1
888,888,679,2,2,222,4,9,0
889,889,22,12,1,68,6,3,0
890,890,680,5,2,51,10,5,0
891,891,681,18,7,162,5,4,0
892,892,682,6,4,14,5,7,0
893,893,69,9,7,60,3,8,0
894,894,217,12,3,61,5,7,0
895,895,630,11,1,94,3,1,0
896,896,683,11,4,36,0,9,0
897,897,684,23,7,237,4,8,0
898,898,109,15,1,195,6,6,0
899,899,405,23,7,26,3,5,0
900,900,685,18,4,148,5,0,0
901,901,287,13,2,70,8,3,0
902,902,686,6,3,121,10,7,1
903,903,665,8,6,49,1,3,0
904,904,687,1,5,184,7,0,0
905,905,688,13,2,48,9,10,1
906,906,689,14,4,28,4,7,0
907,907,690,3,6,178,6,6,0
908,908,691,8,7,193,0,7,0
909,909,692,19,6,160,3,6,0
910,910,662,23,6,203,3,0,0
911,911,693,5,4,82,2,1,0
912,912,694,12,6,69,9,7,1
913,913,695,5,3,83,1,0,0
914,914,696,24,4,223,4,4,0
915,915,697,24,4,13,5,8,0
916,916,698,13,2,27,10,9,1
917,917,57,16,3,137,8,7,1
918,918,457,4,3,54,4,4,0
919,919,699,13,1,165,0,6,0
920,920,37,20,1,117,1,7,0
921,921,700,23,6,1,6,2,0
922,922,245,2,3,7,1,5,0
923,923,701,16,2,156,9,0,0
924,924,683,4,4,107,0,1,0
925,925,350,17,6,205,0,2,0
926,926,342,10,2,141,6,5,0
927,927,116,14,4,93,6,9,0
928,928,630,11,3,217,3,0,0
929,929,702,4,7,167,4,4,0
930,930,447,18,2,161,2,9,0
931,931,703,2,4,198,5,7,0
932,932,704,24,2,117,7,2,0
933,933,705,1,7,149,5,3,0
934,934,706,6,3,26,7,4,0
935,935,418,22,1,84,6,4,0
936,936,707,19,1,225,7,10,1
937,937,708,2,2,55,1,3,0
938,938,674,16,2,183,0,9,0
939,939,356,24,4,108,9,10,1
940,940,672,14,2,29,7,2,0
941,941,316,14,3,42,7,5,0
942,942,709,18,3,20,9,7,1
943,943,710,18,4,77,0,4,0
944,944,711,15,2,76,3,4,0
945,945,270,24,5,61,7,7,1
946,946,228,13,6,238,0,3,0
947,947,712,6,7,32,0,2,0
948,948,162,4,2,133,5,2,0
949,949,713,23,1,231,5,4,0
950,950,304,24,5,15,8,0,0
951,951,714,13,4,65,10,8,1
952,952,715,16,3,172,10,7,1
953,953,716,15,5,196,7,3,0
954,954,717,24,5,79,3,2,0
955,955,362,10,1,86,3,3,0
956,956,229,22,1,154,1,3,0
957,957,718,24,5,239,7,6,0
958,958,501,21,3,102,5,1,0
959,959,110,4,1,153,9,9,1
960,960,719,22,5,39,0,1,0
961,961,720,10,7,40,1,8,0
962,962,721,16,3,157,9,0,0
963,963,722,11,2,186,0,3,0
964,964,723,9,1,175,8,2,0
965,965,389,5,5,48,7,5,0
966,966,349,11,6,156,7,2,0
967,967,138,15,3,161,1,9,0
968,968,724,21,3,92,10,2,0
969,969,48,12,7,20,9,6,0
970,970,684,19,6,203,1,8,0
971,971,725,21,3,236,0,4,0
972,972,726,19,7,165,5,10,0
973,973,727,1,1,184,2,10,0
974,974,479,22,7,61,4,10,0
975,975,157,8,5,170,5,10,0
976,976,728,18,1,122,1,0,0
977,977,729,12,6,75,6,0,0
978,978,549,1,7,172,8,2,0
979,979,87,12,1,47,6,5,0
980,980,730,19,2,64,5,10,0
981,981,731,19,7,81,3,4,0
982,982,732,24,5,28,2,3,0
983,983,733,16,4,20,2,0,0
984,984,708,10,1,209,8,5,0
985,985,734,3,1,223,1,1,0
986,986,735,18,4,25,7,1,0
987,987,715,22,6,199,5,10,0
988,988,341,16,7,115,4,0,0
989,989,322,1,3,242,0,2,0
990,990,736,21,6,240,5,5,0
991,991,10,11,6,34,4,5,0
992,992,308,8,5,162,1,10,0
993,993,737,24,3,113,9,5,0
994,994,738,9,6,235,10,7,1
995,995,739,5,5,123,0,7,0
996,996,696,11,3,223,9,9,1
997,997,740,6,4,199,6,10,0
998,998,489,7,1,165,2,0,0
999,999,741,15,1,56,0,9,0
1000,1000,742,5,2,33,0,5,0
1001,1001,679,13,1,76,8,4,0
1002,1002,743,8,5,39,10,3,0
1003,1003,744,17,2,232,2,6,0
1004,1004,745,14,3,241,8,2,0
1005,1005,176,11,3,22,6,2,0
1006,1006,746,18,1,51,2,2,0
1007,1007,747,15,5,203,3,1,0
1008,1008,748,17,4,119,6,8,0
1009,1009,749,10,6,223,7,9,1
1010,1010,750,20,3,89,8,2,0
1011,1011,751,1,2,243,7,4,0
1012,1012,752,24,6,244,1,0,0
1013,1013,637,19,7,50,0,1,0
1014,1014,584,13,7,72,9,1,0
1015,1015,753,13,2,144,1,10,0
1016,1016,754,17,6,73,4,10,0
1017,1017,755,14,1,193,10,8,1
1018,1018,756,23,5,122,6,1,0
1019,1019,162,20,7,118,2,9,0
1020,1020,353,8,7,165,10,2,0
1021,1021,179,16,5,106,6,8,0
1022,1022,85,23,1,33,10,0,0
1023,1023,757,18,7,215,3,0,0
1024,1024,758,21,3,136,10,3,0
1025,1025,312,14,7,38,0,2,0
1026,1026,759,3,1,186,8,5,0
1027,1027,95,7,6,183,4,8,0
1028,1028,760,21,7,138,7,4,0
1029,1029,256,18,6,188,1,2,0
1030,1030,761,7,6,218,8,7,1
1031,1031,169,19,3,134,10,8,1
1032,1032,762,16,1,109,5,5,0
1033,1033,125,11,3,54,9,3,0
1034,1034,550,5,4,56,6,9,0
1035,1035,763,19,1,198,1,3,0
1036,1036,764,14,1,61,5,1,0
1037,1037,604,9,6,170,9,7,1
1038,1038,765,10,3,242,5,5,0
1039,1039,766,10,7,113,5,5,0
1040,1040,585,19,2,92,7,1,0
1041,1041,334,13,1,127,2,3,0
1042,1042,423,12,5,110,6,4,0
1043,1043,767,3,2,234,8,0,0
1044,1044,768,24,6,145,7,5,0
1045,1045,769,19,1,225,8,4,0
1046,1046,454,16,6,78,10,2,0
1047,1047,193,13,3,43,6,0,0
1048,1048,454,3,6,123,3,6,0
1049,1049,770,9,4,105,2,9,0
1050,1050,771,4,6,185,10,8,1
1051,1051,517,8,3,131,4,5,0
1052,1052,345,6,5,61,8,9,1
1053,1053,153,23,7,72,1,5,0
1054,1054,115,17,4,37,5,9,0
1055,1055,772,5,4,138,4,3,0
1056,1056,773,5,3,79,1,8,0
1057,1057,774,3,3,40,3,9,0
1058,1058,775,4,6,85,6,9,0
1059,1059,776,3,6,214,6,1,0
1060,1060,777,17,4,52,1,5,0
1061,1061,778,23,2,202,3,8,0
1062,1062,779,23,6,190,2,3,0
1063,1063,780,16,2,126,10,1,0
1064,1064,668,24,5,120,9,4,0
1065,1065,227,6,3,202,1,10,0
1066,1066,544,7,3,141,9,9,1
1067,1067,773,2,6,47,5,0,0
1068,1068,781,12,4,36,2,9,0
1069,1069,782,17,4,16,5,9,0
1070,1070,390,3,2,147,3,0,0
1071,1071,783,13,2,156,9,2,0
1072,1072,230,17,5,206,1,4,0
1073,1073,169,10,5,94,3,7,0
1074,1074,48,14,5,104,8,7,1
1075,1075,784,24,3,236,6,2,0
1076,1076,785,13,7,59,7,2,0
1077,1077,786,1,3,171,1,4,0
1078,1078,681,8,1,209,3,4,0
1079,1079,731,22,1,190,4,0,0
1080,1080,787,13,7,213,3,9,0
1081,1081,788,6,4,193,3,3,0
1082,1082,789,9,2,96,6,3,0
1083,1083,790,6,1,105,6,9,0
1084,1084,791,19,1,214,1,2,0
1085,1085,390,3,7,210,7,0,0
1086,1086,312,12,1,63,10,0,0
1087,1087,469,9,4,38,10,7,1
1088,1088,792,22,2,20,8,4,0
1089,1089,793,6,7,59,0,4,0
1090,1090,794,14,7,189,5,6,0
1091,1091,82,4,3,208,3,6,0
1092,1092,795,21,2,30,8,6,0
1093,1093,796,3,5,137,4,5,0
1094,1094,36,8,6,88,4,8,0
1095,1095,797,24,2,70,0,4,0
1096,1096,798,18,5,100,4,7,0
1097,1097,799,7,1,132,7,8,1
1098,1098,227,9,4,43,3,9,0
1099,1099,3,1,7,187,7,9,1
1100,1100,800,21,7,58,8,10,1
1101,1101,801,15,6,50,6,3,0
1102,1102,802,19,2,97,4,0,0
1103,1103,8,18,6,1,1,10,0
1104,1104,803,24,3,17,6,10,0
1105,1105,111,2,7,41,4,10,0
1106,1106,804,5,6,134,9,3,0
1107,1107,260,23,2,11,5,9,0
1108,1108,728,22,6,56,2,6,0
1109,1109,805,8,4,115,8,9,1
1110,1110,806,21,2,230,9,0,0
1111,1111,19,7,3,234,4,6,0
1112,1112,807,5,7,210,6,6,0
1113,1113,808,23,7,223,2,0,0
1114,1114,511,8,5,53,5,4,0
1115,1115,809,7,1,7,0,5,0
1116,1116,810,2,3,174,5,8,0
1117,1117,811,19,2,78,10,0,0
1118,1118,482,3,4,30,5,2,0
1119,1119,812,14,1,175,7,6,0
1120,1120,234,11,4,74,2,7,0
1121,1121,758,16,1,85,5,6,0
1122,1122,813,18,2,77,8,5,0
1123,1123,814,18,7,209,5,10,0
1124,1124,815,24,1,142,6,3,0
1125,1125,816,22,2,56,7,7,1
1126,1126,817,14,4,120,10,2,0
1127,1127,639,4,3,136,9,6,0
1128,1128,461,4,3,110,8,2,0
1129,1129,68,20,4,64,9,2,0
1130,1130,706,12,4,180,7,5,0
1131,1131,818,2,4,103,8,0,0
1132,1132,712,8,3,95,4,9,0
1133,1133,437,6,5,150,3,8,0
1134,1134,299,11,3,226,10,9,1
1135,1135,819,24,5,213,10,7,1
1136,1136,820,16,1,106,6,10,0
1137,1137,821,22,2,14,7,9,1
1138,1138,822,20,1,79,10,6,0
1139,1139,492,5,5,124,7,0,0
1140,1140,823,20,3,124,2,0,0
1141,1141,824,8,1,193,8,5,0
1142,1142,825,7,4,155,4,10,0
1143,1143,84,8,4,21,8,7,1
1144,1144,826,8,7,159,3,5,0
1145,1145,827,5,3,128,4,0,0
1146,1146,487,21,1,65,7,3,0
1147,1147,473,2,1,70,10,5,0
1148,1148,207,13,2,142,7,3,0
1149,1149,828,8,7,39,6,7,0
1150,1150,788,12,6,134,5,3,0
1151,1151,829,8,7,176,3,3,0
1152,1152,644,8,4,120,8,7,1
1153,1153,81,12,1,45,6,4,0
1154,1154,830,17,6,157,7,10,1
1155,1155,56,21,4,107,4,9,0
1156,1156,558,12,7,134,1,9,0
1157,1157,358,19,4,60,3,0,0
1158,1158,469,17,4,215,9,9,1
1159,1159,15,1,4,72,9,3,0
1160,1160,354,24,7,237,6,3,0
1161,1161,376,24,3,71,3,6,0
1162,1162,831,19,6,213,10,1,0
1163,1163,256,7,5,202,5,6,0
1164,1164,183,17,3,142,7,3,0
1165,1165,832,20,4,198,10,3,0
1166,1166,411,22,5,184,4,2,0
1167,1167,833,23,6,30,10,2,0
1168,1168,747,22,5,2,0,2,0
1169,1169,1,14,5,170,9,3,0
1170,1170,834,11,4,159,4,7,0
1171,1171,658,23,6,1,0,7,0
1172,1172,835,6,1,136,10,1,0
1173,1173,836,13,7,239,7,5,0
1174,1174,168,9,6,104,6,0,0
1175,1175,589,21,6,139,5,8,0
1176,1176,837,13,2,209,8,3,0
1177,1177,838,11,1,9,1,6,0
1178,1178,839,15,1,149,6,7,0
1179,1179,840,13,3,109,10,3,0
1180,1180,434,8,6,37,3,6,0
1181,1181,103,8,4,169,2,10,0
1182,1182,841,15,5,184,4,3,0
1183,1183,638,3,1,217,1,2,0
1184,1184,842,3,4,230,10,8,1
1185,1185,622,11,7,93,2,0,0
1186,1186,843,9,7,184,4,10,0
1187,1187,844,10,7,214,0,9,0
1188,1188,805,18,7,92,0,5,0
1189,1189,845,1,3,96,0,6,0
1190,1190,461,5,3,101,4,9,0
1191,1191,846,8,1,122,1,6,0
1192,1192,847,11,3,162,1,3,0
1193,1193,627,8,2,38,7,8,1
1194,1194,848,24,6,76,8,6,0
1195,1195,107,18,2,168,9,0,0
1196,1196,302,9,5,56,8,3,0
1197,1197,529,24,7,217,4,0,0
1198,1198,468,10,7,225,2,10,0
1199,1199,735,6,4,77,2,8,0
1200,1200,126,7,3,226,6,7,0
1201,1201,325,4,2,240,10,1,0
1202,1202,394,10,4,85,2,3,0
1203,1203,214,20,3,161,1,5,0
1204,1204,519,10,7,96,4,0,0
1205,1205,849,13,6,217,4,6,0
1206,1206,574,1,5,209,4,2,0
1207,1207,850,17,3,28,7,6,0
1208,1208,851,7,2,18,4,8,0
1209,1209,852,17,1,18,0,0,0
1210,1210,853,22,4,138,10,10,1
1211,1211,407,8,5,213,8,4,0
1212,1212,854,5,4,170,7,3,0
1213,1213,832,5,4,155,3,8,0
1214,1214,855,3,5,80,0,1,0
1215,1215,856,19,1,62,10,7,1
1216,1216,260,8,4,163,9,8,1
1217,1217,857,23,7,42,6,2,0
1218,1218,858,9,4,232,8,2,0
1219,1219,501,5,2,210,9,0,0
1220,1220,859,12,2,164,6,10,0
1221,1221,532,7,2,106,4,10,0
1222,1222,77,3,2,181,3,5,0
1223,1223,323,11,1,195,2,10,0
1224,1224,537,3,4,97,10,7,1
1225,1225,313,8,3,2,4,0,0
1226,1226,860,16,3,218,9,2,0
1227,1227,719,2,3,192,6,4,0
1228,1228,861,5,1,244,5,5,0
1229,1229,254,15,6,42,3,2,0
1230,1230,634,21,4,19,6,5,0
1231,1231,862,22,7,157,9,5,0
1232,1232,742,6,7,153,9,5,0
1233,1233,59,18,6,125,3,7,0
1234,1234,376,5,2,164,9,7,1
1235,1235,863,24,1,200,6,10,0
1236,1236,597,13,2,21,8,7,1
1237,1237,836,5,4,210,5,4,0
1238,1238,864,8,4,140,7,10,1
1239,1239,176,24,1,79,6,5,0
1240,1240,865,23,5,237,4,5,0
1241,1241,473,8,3,200,2,4,0
1242,1242,362,11,5,59,2,7,0
1243,1243,605,9,3,158,5,1,0
1244,1244,866,16,4,213,8,0,0
1245,1245,867,20,6,192,1,10,0
1246,1246,861,11,7,130,7,10,1
1247,1247,152,15,5,55,7,0,0
1248,1248,68,13,7,237,3,0,0
1249,1249,214,15,5,92,4,2,0
1250,1250,689,14,7,39,4,1,0
1251,1251,197,4,1,16,8,4,0
1252,1252,310,5,5,125,7,3,0
1253,1253,868,22,4,153,3,6,0
1254,1254,233,1,5,235,6,8,0
1255,1255,569,7,3,233,1,4,0
1256,1256,869,7,4,64,0,10,0
1257,1257,19,11,7,211,5,3,0
1258,1258,422,10,2,2,10,9,1
1259,1259,870,20,4,28,2,2,0
1260,1260,871,2,1,128,8,7,1
1261,1261,864,12,4,80,1,3,0
1262,1262,872,13,7,177,2,5,0
1263,1263,873,23,4,208,0,0,0
1264,1264,528,6,7,149,0,7,0
1265,1265,874,9,7,9,0,2,0
1266,1266,817,8,4,24,2,1,0
1267,1267,765,12,4,221,1,4,0
1268,1268,875,8,6,97,5,6,0
1269,1269,552,7,1,58,0,10,0
1270,1270,876,18,5,231,2,5,0
1271,1271,462,23,7,109,6,9,0
1272,1272,762,14,5,116,0,10,0
1273,1273,877,24,3,178,6,6,0
1274,1274,459,13,5,144,8,4,0
1275,1275,421,12,6,234,5,9,0
1276,1276,550,8,4,130,7,2,0
1277,1277,667,4,5,135,9,8,1
1278,1278,1,23,7,193,4,10,0
1279,1279,258,4,4,95,6,3,0
1280,1280,275,16,7,102,6,10,0
1281,1281,878,8,1,79,3,7,0
1282,1282,273,12,3,15,3,7,0
1283,1283,312,20,6,67,4,5,0
1284,1284,828,10,2,155,5,9,0
1285,1285,542,10,2,147,0,4,0
1286,1286,655,21,4,178,7,1,0
1287,1287,879,22,7,20,0,0,0
1288,1288,310,3,1,185,6,7,0
1289,1289,880,12,1,182,7,10,1
1290,1290,23,17,2,120,2,7,0
1291,1291,881,8,3,34,9,0,0
1292,1292,462,19,5,55,3,3,0
1293,1293,821,8,5,164,6,4,0
1294,1294,882,5,6,88,1,10,0
1295,1295,256,12,7,196,8,8,1
1296,1296,129,8,7,46,6,8,0
1297,1297,261,15,3,141,7,10,1
1298,1298,689,9,4,191,2,7,0
1299,1299,710,16,6,43,7,5,0
1300,1300,332,3,6,130,10,4,0
1301,1301,500,22,6,162,4,1,0
1302,1302,599,23,7,54,6,4,0
1303,1303,659,10,1,181,3,6,0
1304,1304,883,13,7,2,2,5,0
1305,1305,147,6,2,110,3,9,0
1306,1306,884,12,5,234,4,0,0
1307,1307,844,23,1,135,10,1,0
1308,1308,285,8,3,130,5,2,0
1309,1309,180,3,1,185,6,6,0
1310,1310,885,20,5,206,3,3,0
1311,1311,886,11,5,127,2,10,0
1312,1312,887,16,7,109,3,9,0
1313,1313,203,5,6,33,5,2,0
1314,1314,888,14,3,50,3,2,0
1315,1315,819,12,4,51,10,0,0
1316,1316,889,1,6,24,4,1,0
1317,1317,790,12,2,123,0,1,0
1318,1318,890,17,6,16,2,6,0
1319,1319,25,18,3,105,3,7,0
1320,1320,891,6,4,166,7,10,1
1321,1321,774,1,1,11,7,1,0
1322,1322,892,23,3,79,4,6,0
1323,1323,893,21,6,117,4,3,0
1324,1324,894,13,7,58,2,3,0
1325,1325,895,11,7,223,10,0,0
1326,1326,9,13,5,63,3,7,0
1327,1327,657,14,2,180,4,6,0
1328,1328,896,7,6,9,1,4,0
1329,1329,738,14,6,162,5,10,0
1330,1330,897,12,3,102,0,4,0
1331,1331,814,17,1,138,5,9,0
1332,1332,898,19,3,2,5,8,0
1333,1333,284,1,4,88,4,4,0
1334,1334,628,8,5,11,6,10,0
1335,1335,899,6,2,30,10,8,1
1336,1336,174,23,3,18,0,6,0
1337,1337,586,24,6,193,9,6,0
1338,1338,900,15,1,94,10,2,0
1339,1339,437,7,3,203,5,4,0
1340,1340,901,17,4,67,8,4,0
1341,1341,119,17,5,176,0,1,0
1342,1342,902,12,6,109,5,5,0
1343,1343,811,19,1,164,1,4,0
1344,1344,679,8,3,180,5,7,0
1345,1345,877,6,5,31,6,3,0
1346,1346,728,24,4,42,1,2,0
1347,1347,903,5,1,244,3,1,0
1348,1348,330,1,1,107,8,6,0
1349,1349,904,9,6,29,9,8,1
1350,1350,905,2,4,172,6,7,0
1351,1351,730,14,3,162,4,0,0
1352,1352,470,1,7,231,3,2,0
1353,1353,906,17,3,219,5,1,0
1354,1354,585,16,5,232,2,9,0
1355,1355,296,23,4,220,9,1,0
1356,1356,907,18,6,114,4,4,0
1357,1357,747,11,2,72,3,2,0
1358,1358,908,19,3,225,8,7,1
1359,1359,641,22,4,211,1,5,0
1360,1360,909,16,1,57,4,4,0
1361,1361,792,9,6,237,3,1,0
1362,1362,910,9,2,150,2,5,0
1363,1363,911,10,6,11,10,9,1
1364,1364,912,8,5,14,7,1,0
1365,1365,913,8,5,113,1,2,0
1366,1366,914,13,7,26,5,0,0
1367,1367,670,21,6,59,0,8,0
1368,1368,98,12,4,33,2,9,0
1369,1369,665,20,4,151,4,4,0
1370,1370,464,24,6,113,9,7,1
1371,1371,889,8,2,73,5,10,0
1372,1372,292,2,2,180,4,8,0
1373,1373,153,7,7,173,7,7,1
1374,1374,915,2,6,45,2,5,0
1375,1375,256,23,6,156,9,4,0
1376,1376,916,2,1,63,1,0,0
1377,1377,129,11,1,23,5,7,0
1378,1378,917,13,7,32,2,9,0
1379,1379,918,21,5,143,7,9,1
1380,1380,919,15,2,23,9,5,0
1381,1381,517,9,6,121,9,0,0
1382,1382,4,16,5,77,10,3,0
1383,1383,532,13,7,217,2,5,0
1384,1384,313,9,5,142,3,1,0
1385,1385,920,13,7,222,6,10,0
1386,1386,84,1,7,86,0,5,0
1387,1387,50,16,7,207,7,7,1
1388,1388,222,4,6,160,0,5,0
1389,1389,767,15,2,233,3,5,0
1390,1390,504,20,4,43,4,3,0
1391,1391,921,8,1,238,10,6,0
1392,1392,922,1,1,150,5,0,0
1393,1393,575,12,3,44,5,2,0
1394,1394,797,16,5,82,6,3,0
1395,1395,923,18,4,152,1,0,0
1396,1396,739,17,3,197,1,4,0
1397,1397,338,13,2,74,3,1,0
1398,1398,924,5,5,100,2,3,0
1399,1399,925,1,1,230,1,8,0
1400,1400,75,16,7,182,4,1,0
1401,1401,926,11,3,87,7,4,0
1402,1402,927,18,2,77,0,10,0
1403,1403,518,4,7,178,3,3,0
1404,1404,474,24,2,41,3,5,0
1405,1405,928,8,4,27,8,2,0
1406,1406,409,20,6,100,9,2,0
1407,1407,784,1,7,205,4,1,0
1408,1408,594,13,1,167,2,6,0
1409,1409,78,16,1,216,10,5,0
1410,1410,929,22,6,133,6,5,0
1411,1411,741,10,6,59,1,2,0
1412,1412,910,6,7,174,0,2,0
1413,1413,474,8,1,98,2,9,0
1414,1414,209,20,2,199,10,3,0
1415,1415,796,24,7,133,6,2,0
1416,1416,716,4,1,98,8,6,0
1417,1417,99,8,7,43,6,2,0
1418,1418,84,8,6,51,4,0,0
1419,1419,930,22,3,136,9,2,0
1420,1420,343,13,6,204,5,8,0
1421,1421,152,2,1,178,0,3,0
1422,1422,931,17,1,178,3,3,0
1423,1423,932,20,2,225,9,1,0
1424,1424,164,2,2,3,0,3,0
1425,1425,829,15,7,143,8,10,1
1426,1426,931,2,1,231,6,3,0
1427,1427,521,19,6,213,10,3,0
1428,1428,623,2,4,55,7,10,1
1429,1429,833,22,5,78,2,7,0
1430,1430,933,14,5,166,3,3,0
1431,1431,934,7,5,192,6,5,0
1432,1432,110,11,7,99,8,4,0
1433,1433,935,5,1,151,0,5,0
1434,1434,695,24,1,139,9,0,0
1435,1435,257,13,6,98,3,10,0
1436,1436,936,20,1,85,5,5,0
1437,1437,937,1,7,152,3,8,0
1438,1438,938,18,7,243,2,5,0
1439,1439,939,8,1,9,7,7,1
1440,1440,940,22,4,233,2,5,0
1441,1441,941,22,7,157,1,8,0
1442,1442,875,9,6,200,5,4,0
1443,1443,34,2,6,68,8,3,0
1444,1444,155,12,2,171,2,8,0
1445,1445,412,19,6,213,3,2,0
1446,1446,942,13,4,196,2,10,0
1447,1447,943,9,6,181,2,10,0
1448,1448,944,24,2,22,9,8,1
1449,1449,277,9,4,199,1,2,0
1450,1450,912,19,7,18,7,4,0
1451,1451,945,14,2,173,3,10,0
1452,1452,204,17,6,113,9,5,0
1453,1453,946,9,1,119,4,8,0
1454,1454,337,16,3,205,4,4,0
1455,1455,947,23,4,144,7,1,0
1456,1456,871,23,4,145,4,4,0
1457,1457,47,10,3,74,1,9,0
1458,1458,556,24,4,210,8,7,1
1459,1459,305,14,4,91,10,7,1
1460,1460,617,16,5,163,3,1,0
1461,1461,948,23,5,33,5,3,0
1462,1462,438,16,4,146,3,6,0
1463,1463,500,10,7,25,3,4,0
1464,1464,949,23,6,57,8,6,0
1465,1465,950,20,5,235,3,3,0
1466,1466,951,23,5,8,3,10,0
1467,1467,925,8,1,72,9,1,0
1468,1468,952,11,3,55,8,7,1
1469,1469,274,21,5,211,10,8,1
1470,1470,953,12,3,163,6,2,0
1471,1471,954,15,4,208,2,8,0
1472,1472,611,8,2,56,8,9,1
1473,1473,955,16,2,78,4,10,0
1474,1474,31,3,1,64,9,8,1
1475,1475,956,13,3,126,10,6,0
1476,1476,126,8,4,33,3,7,0
1477,1477,568,15,5,16,6,5,0
1478,1478,787,15,4,229,0,3,0
1479,1479,957,22,5,72,8,9,1
1480,1480,958,22,5,138,2,3,0
1481,1481,872,19,5,72,7,6,0
1482,1482,324,8,2,208,6,6,0
1483,1483,959,1,7,8,4,2,0
1484,1484,466,13,1,69,2,1,0
1485,1485,465,4,2,195,3,7,0
1486,1486,926,3,5,112,0,10,0
1487,1487,960,23,2,190,9,0,0
1488,1488,961,12,6,192,8,3,0
1489,1489,962,20,1,217,4,8,0
1490,1490,963,21,6,169,1,7,0
